,x,y,yf
53903,53903,2046,13.331540600104594
53904,53904,2045,13.416512028400842
53905,53905,2045,14.51729944119893
53906,53906,2045,15.62962847687319
53907,53907,2045,16.7490927642009
53908,53908,2044,16.871171294060037
53909,53909,2042,15.991278173279298
53910,53910,2040,15.104759363545911
53911,53911,2038,14.20691091358882
53912,53912,2036,13.29302400932303
53913,53913,2035,13.358387445914143
53914,53914,2034,13.398300834222255
53915,53915,2035,15.408119878783744
53916,53916,2037,18.383232163449165
53917,53917,2039,21.319102105512012
53918,53918,2040,23.21126762513035
53919,53919,2039,23.05540051098574
53920,53920,2038,22.847318374804296
53921,53921,2036,21.58300142015674
53922,53922,2035,21.25861935652153
53923,53923,2035,21.870520287146242
53924,53924,2035,22.415251009039096
53925,53925,2035,22.889571297641965
53926,53926,2037,25.290472729016855
53927,53927,2047,35.61520202830335
53928,53928,2063,51.86121958075434
53929,53929,2083,72.02624230652255
